"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"0b6f56bd7290af7967c1e19bdb6047354d9897cc",0.000105725331652395,0.00875526811282888,0.000225334836474794,0.00859194169845282
"696609b9ba560dd7e947d37cb8f3ce7e6c132af6",6.93373655172827e-05,0.00643008437561264,5.06063677488553e-05,0.00266261263217986
"8d4bf995ddd0d6719cb84558ec0cb6514758d34b",0.000836876634275273,0.035873178128891,0.00118131634743236,0.0271656725732542
"61f3ffe8a18b2f21750e4eb2bcd892d3fdf73b6f",0.000246163262980243,0.0145157504710105,0.000667216110432035,0.0155536024313129
"7d07cbdcec0452fe2897256bde93077ddd97d46a",0.00107705012552909,0.0272082709745248,0.00199009340200966,0.0328867465290823
"19556a350ea5df3fff0688f8fcc5f53d6cc9a9b8",0.000355362835595882,0.0178652592139907,0.00235014759739377,0.0324646891682722
"f1144f2092227d01ea05fb6e0e4c972378aae9d2",0.00103020161225157,0.0384018680713906,0.00456743425582451,0.0615444951571809
"fe04b203fa584c7dc541f3b9b1887c020f8d5cb7",0.000463263560542731,0.0239569303737238,0.00237639548405435,0.0428129846169611
"c4ea13d0a68f1ac38a1e010418ae83b8f5ff7bd3",0.000561519442001912,0.0256600442375285,0.00461539716499545,0.0700219397890037
"46282bfdf7526513c241bc01640e886593ca5d12",0.000722765201024966,0.0311773570789455,0.00400778507475051,0.0590380493861754
"af77f282642b24dea7867e97a5c5fab261f4d230",0.000206467585521786,0.0124255113377879,0.00116596124591364,0.0239262985493397
"fe533fee733dc2b47bc61805003b42254172d5e7",6.77711328197475e-05,0.00652777251253575,0.000654841010225603,0.0158523891643754
"29ddcb95615af7c3c671b5a81e44910b5b62a8bf",0.000522686453342435,0.0239187761223045,0.00331132978317424,0.0482997875748548
"2326ba6a6191e9463fb0ed2c0bb8b9d2cf8dee07",0.000458891772706124,0.0207051022931931,0.00106020760166851,0.0238409390571127
"a25876622e2c1b010b3ac9576c587660579f3334",0.00105474024053901,0.0341485649928509,0.00405271263488215,0.0438767209235674
"5f3c352468b2b26cef2a8131680c08cfe504926f",0.000680071241707292,0.0278850359878415,0.00664360457616952,0.0622703516823284
"e7c3f2b868233ab660f0d127593a850e265d766b",0.000133451426090004,0.010464815484367,0.000136202713463417,0.00563520997622717
"847b1890dbcc78cba0fa0a8581c93087b0e47944",0.000776829249951798,0.0310691115690855,0.00243909892309778,0.0400556229547591
"56896b6c38cd89ad016e8f1689b0d37b3ed77bf8",2.04633719079891e-05,0.00314907569334933,0.000267912723862161,0.00908469491486435
"8fffbcf50f1275af1a02128c0d152ca86c4b4d9a",8.07785590899095e-06,0.00169998198097583,4.49030266217323e-05,0.00255317384285438
"4d0d2f997e4ceb6c1b9193ac417a0019fc104a50",0.000200373095436824,0.0128307292306496,0.000685017537823909,0.0193255667399358
"5f66e4a9cac86957b7403a0a6539234047dd3f44",0.000115221718206573,0.0092585602312166,0.000767719969475606,0.0192741181919263
"4ab1c3cc5e08a7456898c90ec00dfae5c8c800ae",0.000579298267632182,0.0300299333851191,0.000989620453454075,0.025513031250262
"88594d73412c8da05677561549ce99693d0fc1ff",0.000583556751546366,0.0191495640375223,0.00229159590389233,0.0312180738664747
