#OTUID	taxonomy	Confidence
840f94f41348c5294ad8a9eefab8e9e78576742f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	0.9160930927513554
8a41f2ae1f5df8da150bc5e51950bbf320f56235	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1584980.09FU	0.8649098409132153
a6e48f7a9113cb558bd444c2592e55e5bd65d387	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp;sh__SH1950781.09FU	0.8012760506352484
23fba0c922e7ac68b8a8952e5803934d29cc26a4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__Ramaria_sp;sh__SH1467904.09FU	0.9999582422795179
fd5d7286b50ad6e38c94fd982402927948cda34d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella;s__Pseudotomentella_sp;sh__SH1901689.09FU	0.999999388040126
059d855d9eacc8f6ae48b8175ad617b3c5738766	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1758177.09FU	0.7805057683442359
738a4274ff903f2b768e69e7e6689a7eba4e0f07	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_sp	0.9344010303491009
58a832c35c738f97c3531049e8025ab462f7397b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_amerorecondita;sh__SH1900731.09FU	0.9998271056796026
b8186d42bab3228e84591b0519e6e58641636aad	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp	0.9983727135429967
53b31fcc77d66f721cd29f0490b72ec5ee50df41	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1920225.09FU	0.9999738873310895
c424f78559e0de6e2e83fb2747bc117f5dd5b825	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae	0.9991027259575873
b4ae08336ccf96af74347f34ac4ec3b866b008bb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp;sh__SH2058587.09FU	0.8383932752946692
8fb982a0f296f2d74676c0eae9b2a1b2c75aa52e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;sh__SH2056703.09FU	0.9823942304608175
